"rel_id","emp_from","emp_to","weight","rel_name"
1,210,29,0.714285714285714,"innovation"
1,226,29,0.857142857142857,"innovation"
1,287,29,1.57142857142857,"innovation"
1,30,30,1.71428571428571,"innovation"
1,63,30,0.571428571428571,"innovation"
1,92,30,1.42857142857143,"innovation"
1,93,30,0.571428571428571,"innovation"
1,135,30,1.57142857142857,"innovation"
1,31,31,0.571428571428571,"innovation"
1,51,31,0.428571428571429,"innovation"
1,63,31,0.285714285714286,"innovation"
1,158,31,2,"innovation"
1,248,31,0.571428571428571,"innovation"
1,267,31,0.714285714285714,"innovation"
1,5,32,0.571428571428571,"innovation"
1,33,32,1.14285714285714,"innovation"
1,49,32,0.571428571428571,"innovation"
1,72,32,1.42857142857143,"innovation"
1,85,32,1.42857142857143,"innovation"
1,132,32,0.857142857142857,"innovation"
1,220,32,0.428571428571429,"innovation"
1,5,33,0.714285714285714,"innovation"
1,32,33,0.142857142857143,"innovation"
1,33,33,0.571428571428571,"innovation"
1,85,33,1.42857142857143,"innovation"
1,104,33,0.714285714285714,"innovation"
1,185,33,0.571428571428571,"innovation"
1,199,33,0.428571428571429,"innovation"
1,220,33,0.714285714285714,"innovation"
1,259,33,1,"innovation"
1,285,33,1.57142857142857,"innovation"
1,34,34,1.71428571428571,"innovation"
1,54,34,1.71428571428571,"innovation"
1,138,34,0.571428571428571,"innovation"
1,149,34,1.28571428571429,"innovation"
1,265,34,1.42857142857143,"innovation"
1,280,34,0.714285714285714,"innovation"
1,298,34,1,"innovation"
1,35,35,1.71428571428571,"innovation"
1,39,35,0.571428571428571,"innovation"
1,55,35,0.857142857142857,"innovation"
1,76,35,1.14285714285714,"innovation"
1,98,35,0.571428571428571,"innovation"
1,102,35,1.14285714285714,"innovation"
1,163,35,0.714285714285714,"innovation"
1,173,35,0.285714285714286,"innovation"
1,175,35,0.285714285714286,"innovation"
1,179,35,0.571428571428571,"innovation"
1,214,35,1,"innovation"
1,217,35,1.42857142857143,"innovation"
1,13,36,0.428571428571429,"innovation"
1,20,36,2,"innovation"
1,29,36,0.571428571428571,"innovation"
1,88,36,0.428571428571429,"innovation"
1,167,36,0.714285714285714,"innovation"
1,192,36,2,"innovation"
1,212,36,0.714285714285714,"innovation"
1,237,36,0.571428571428571,"innovation"
1,14,37,1.14285714285714,"innovation"
1,15,37,0.285714285714286,"innovation"
1,36,37,0.285714285714286,"innovation"
1,62,37,1.28571428571429,"innovation"
1,82,37,1.85714285714286,"innovation"
1,121,37,1,"innovation"
1,184,37,0.571428571428571,"innovation"
1,192,37,1.14285714285714,"innovation"
1,237,37,0.285714285714286,"innovation"
1,238,37,0.714285714285714,"innovation"
1,19,38,1.85714285714286,"innovation"
1,53,38,0.285714285714286,"innovation"
1,54,38,1.85714285714286,"innovation"
1,55,38,0.285714285714286,"innovation"
1,58,38,1.28571428571429,"innovation"
1,144,38,0.428571428571429,"innovation"
1,165,38,1,"innovation"
1,259,38,1.14285714285714,"innovation"
1,299,38,1.28571428571429,"innovation"
1,39,39,0.142857142857143,"innovation"
1,102,39,0.571428571428571,"innovation"
1,179,39,0.571428571428571,"innovation"
1,8,40,0.285714285714286,"innovation"
1,40,40,2,"innovation"
1,224,40,0.857142857142857,"innovation"
1,231,40,0.714285714285714,"innovation"
1,277,40,0.714285714285714,"innovation"
1,41,41,0.428571428571429,"innovation"
1,109,41,0.571428571428571,"innovation"
1,181,41,0.285714285714286,"innovation"
1,232,41,0.142857142857143,"innovation"
1,156,42,0.428571428571429,"innovation"
1,257,42,0.571428571428571,"innovation"
1,260,42,0.142857142857143,"innovation"
1,261,42,0.142857142857143,"innovation"
1,16,43,0.285714285714286,"innovation"
1,55,43,0.857142857142857,"innovation"
1,56,43,1.14285714285714,"innovation"
1,61,43,0.428571428571429,"innovation"
1,79,43,1.28571428571429,"innovation"
1,83,43,1.42857142857143,"innovation"
1,86,43,1.14285714285714,"innovation"
1,95,43,2.14285714285714,"innovation"
1,122,43,0.571428571428571,"innovation"
1,206,43,0.428571428571429,"innovation"
1,207,43,2,"innovation"
1,210,43,0.571428571428571,"innovation"
1,249,43,0.714285714285714,"innovation"
1,44,44,0.571428571428571,"innovation"
1,132,44,0.285714285714286,"innovation"
1,175,44,1.14285714285714,"innovation"
1,270,44,0.285714285714286,"innovation"
1,75,45,0.142857142857143,"innovation"
1,80,45,0.285714285714286,"innovation"
1,170,45,0.571428571428571,"innovation"
1,174,45,0.285714285714286,"innovation"
1,218,45,0.571428571428571,"innovation"
1,234,45,0.571428571428571,"innovation"
1,255,45,1.42857142857143,"innovation"
1,9,46,1.42857142857143,"innovation"
1,39,46,0.285714285714286,"innovation"
1,196,46,1.57142857142857,"innovation"
1,199,46,0.571428571428571,"innovation"
1,251,46,0.857142857142857,"innovation"
1,255,46,0.571428571428571,"innovation"
1,41,47,0.571428571428571,"innovation"
1,109,47,0.142857142857143,"innovation"
1,181,47,0.571428571428571,"innovation"
1,228,47,0.428571428571429,"innovation"
1,240,47,0.285714285714286,"innovation"
1,11,48,1.14285714285714,"innovation"
1,48,48,0.571428571428571,"innovation"
1,84,48,0.285714285714286,"innovation"
1,119,48,1.57142857142857,"innovation"
1,148,48,0.714285714285714,"innovation"
1,176,48,1,"innovation"
1,233,48,0.142857142857143,"innovation"
1,243,48,2,"innovation"
1,78,49,0.571428571428571,"innovation"
1,123,49,1,"innovation"
1,141,49,0.571428571428571,"innovation"
1,215,49,0.285714285714286,"innovation"
1,216,49,1.42857142857143,"innovation"
1,242,49,1.28571428571429,"innovation"
1,250,49,1,"innovation"
1,255,49,0.285714285714286,"innovation"
1,1,50,1.28571428571429,"innovation"
1,12,50,1.14285714285714,"innovation"
1,25,50,1.14285714285714,"innovation"
1,37,50,0.857142857142857,"innovation"
1,50,50,0.428571428571429,"innovation"
1,60,50,2,"innovation"
1,66,50,2.57142857142857,"innovation"
1,110,50,0.571428571428571,"innovation"
1,228,50,1.85714285714286,"innovation"
1,233,50,0.714285714285714,"innovation"
1,31,51,0.571428571428571,"innovation"
1,51,51,0.714285714285714,"innovation"
1,94,51,1,"innovation"
1,158,51,1.14285714285714,"innovation"
1,248,51,1,"innovation"
1,267,51,1.42857142857143,"innovation"
1,8,52,0.285714285714286,"innovation"
1,52,52,1.14285714285714,"innovation"
1,168,52,0.285714285714286,"innovation"
1,3,53,0.857142857142857,"innovation"
1,38,53,0.285714285714286,"innovation"
1,60,53,0.571428571428571,"innovation"
1,114,53,0.428571428571429,"innovation"
1,226,53,0.857142857142857,"innovation"
1,237,53,1.14285714285714,"innovation"
1,252,53,1.28571428571429,"innovation"
1,287,53,1.57142857142857,"innovation"
1,54,54,0.857142857142857,"innovation"
1,58,54,0.571428571428571,"innovation"
1,88,54,0.428571428571429,"innovation"
1,130,54,0.428571428571429,"innovation"
1,160,54,0.285714285714286,"innovation"
1,165,54,0.428571428571429,"innovation"
1,193,54,1.28571428571429,"innovation"
1,207,54,1.57142857142857,"innovation"
1,210,54,1.42857142857143,"innovation"
1,16,55,0.571428571428571,"innovation"
1,19,55,0.857142857142857,"innovation"
1,43,55,0.571428571428571,"innovation"
1,64,55,0.857142857142857,"innovation"
1,77,55,0.714285714285714,"innovation"
1,103,55,0.285714285714286,"innovation"
1,145,55,1.28571428571429,"innovation"
1,159,55,1.57142857142857,"innovation"
1,174,55,1.14285714285714,"innovation"
1,210,55,0.571428571428571,"innovation"
1,284,55,1.85714285714286,"innovation"
1,294,55,2.14285714285714,"innovation"
1,297,55,0.285714285714286,"innovation"
1,61,56,0.571428571428571,"innovation"
1,80,56,1.42857142857143,"innovation"
1,117,56,0.571428571428571,"innovation"
1,140,56,0.571428571428571,"innovation"
1,156,56,1.57142857142857,"innovation"
1,243,56,0.571428571428571,"innovation"
1,284,56,0.285714285714286,"innovation"
1,27,57,1,"innovation"
1,34,57,0.285714285714286,"innovation"
1,57,57,0.857142857142857,"innovation"
1,153,57,2.14285714285714,"innovation"
1,172,57,0.714285714285714,"innovation"
1,203,57,0.714285714285714,"innovation"
1,219,57,1.14285714285714,"innovation"
1,249,57,0.857142857142857,"innovation"
1,265,57,1.42857142857143,"innovation"
1,26,58,1.42857142857143,"innovation"
1,38,58,1.42857142857143,"innovation"
1,70,58,0.428571428571429,"innovation"
1,80,58,0.571428571428571,"innovation"
1,84,58,0.571428571428571,"innovation"
1,117,58,1.42857142857143,"innovation"
1,144,58,1,"innovation"
1,219,58,1.42857142857143,"innovation"
1,257,58,1.28571428571429,"innovation"
1,265,58,1.42857142857143,"innovation"
1,13,59,0.428571428571429,"innovation"
1,44,59,0.571428571428571,"innovation"
1,59,59,1.14285714285714,"innovation"
1,93,59,0.857142857142857,"innovation"
1,148,59,1,"innovation"
1,157,59,1.71428571428571,"innovation"
1,225,59,0.285714285714286,"innovation"
1,237,59,1.42857142857143,"innovation"
1,238,59,1.14285714285714,"innovation"
1,251,59,1.28571428571429,"innovation"
1,68,60,0.714285714285714,"innovation"
1,138,60,1.42857142857143,"innovation"
1,163,60,0.428571428571429,"innovation"
1,172,60,1.57142857142857,"innovation"
1,249,60,0.428571428571429,"innovation"
1,297,60,1.14285714285714,"innovation"
1,9,61,1.14285714285714,"innovation"
1,43,61,1.14285714285714,"innovation"
1,51,61,0.714285714285714,"innovation"
1,84,61,0.571428571428571,"innovation"
1,88,61,0.142857142857143,"innovation"
1,117,61,1.42857142857143,"innovation"
1,162,61,0.142857142857143,"innovation"
1,275,61,1,"innovation"
1,299,61,1.71428571428571,"innovation"
1,12,62,0.714285714285714,"innovation"
1,46,62,0.571428571428571,"innovation"
1,62,62,0.142857142857143,"innovation"
1,139,62,1.42857142857143,"innovation"
1,168,62,0.285714285714286,"innovation"
1,196,62,0.857142857142857,"innovation"
1,206,62,1.71428571428571,"innovation"
1,251,62,1.42857142857143,"innovation"
1,268,62,0.142857142857143,"innovation"
1,276,62,1,"innovation"
1,30,63,2.42857142857143,"innovation"
1,63,63,1.42857142857143,"innovation"
1,92,63,0.285714285714286,"innovation"
1,182,63,0.714285714285714,"innovation"
1,192,63,2.42857142857143,"innovation"
1,242,63,0.142857142857143,"innovation"
1,266,63,0.857142857142857,"innovation"
1,64,64,0.857142857142857,"innovation"
1,118,64,0.714285714285714,"innovation"
1,136,64,1.85714285714286,"innovation"
1,144,64,1.71428571428571,"innovation"
1,189,64,1.57142857142857,"innovation"
1,252,64,0.428571428571429,"innovation"
1,5,65,0.142857142857143,"innovation"
1,67,65,0.428571428571429,"innovation"
1,123,65,1.71428571428571,"innovation"
1,126,65,0.571428571428571,"innovation"
1,161,65,0.571428571428571,"innovation"
1,286,65,1.28571428571429,"innovation"
1,1,66,1.42857142857143,"innovation"
1,25,66,1,"innovation"
1,30,66,0.285714285714286,"innovation"
1,50,66,0.428571428571429,"innovation"
1,66,66,1.85714285714286,"innovation"
1,69,66,1.14285714285714,"innovation"
1,228,66,1.85714285714286,"innovation"
1,233,66,0.571428571428571,"innovation"
1,253,66,0.428571428571429,"innovation"
1,264,66,0.571428571428571,"innovation"
1,113,67,0.571428571428571,"innovation"
1,153,67,0.714285714285714,"innovation"
1,154,67,0.428571428571429,"innovation"
1,174,67,1.14285714285714,"innovation"
1,200,67,0.142857142857143,"innovation"
1,255,67,0.571428571428571,"innovation"
1,27,68,1,"innovation"
1,57,68,2.28571428571429,"innovation"
1,68,68,0.571428571428571,"innovation"
1,142,68,0.857142857142857,"innovation"
1,163,68,0.285714285714286,"innovation"
1,262,68,1.14285714285714,"innovation"
1,280,68,1,"innovation"
1,13,69,0.714285714285714,"innovation"
1,40,69,0.571428571428571,"innovation"
1,44,69,1.14285714285714,"innovation"
1,59,69,1.28571428571429,"innovation"
1,83,69,0.571428571428571,"innovation"
1,120,69,0.857142857142857,"innovation"
1,192,69,0.714285714285714,"innovation"
1,199,69,0.142857142857143,"innovation"
1,263,69,1.42857142857143,"innovation"
1,56,70,1.71428571428571,"innovation"
1,130,70,0.714285714285714,"innovation"
1,159,70,1.14285714285714,"innovation"
1,212,70,0.142857142857143,"innovation"
1,288,70,0.714285714285714,"innovation"
1,71,71,1.85714285714286,"innovation"
1,139,71,1.71428571428571,"innovation"
1,196,71,1.57142857142857,"innovation"
1,197,71,0.857142857142857,"innovation"
1,219,71,1.28571428571429,"innovation"
1,229,71,0.571428571428571,"innovation"
1,260,71,0.285714285714286,"innovation"
1,68,72,1.28571428571429,"innovation"
1,72,72,2,"innovation"
1,73,72,0.285714285714286,"innovation"
1,149,72,0.571428571428571,"innovation"
1,166,72,0.142857142857143,"innovation"
1,171,72,1.42857142857143,"innovation"
1,203,72,0.857142857142857,"innovation"
1,280,72,0.571428571428571,"innovation"
1,2,73,1.14285714285714,"innovation"
1,22,73,0.571428571428571,"innovation"
1,57,73,0.142857142857143,"innovation"
1,96,73,1.71428571428571,"innovation"
1,149,73,1.42857142857143,"innovation"
1,166,73,0.714285714285714,"innovation"
1,172,73,2,"innovation"
1,214,73,0.571428571428571,"innovation"
1,262,73,0.857142857142857,"innovation"
1,77,74,0.571428571428571,"innovation"
1,112,74,1.57142857142857,"innovation"
1,117,74,1.42857142857143,"innovation"
1,154,74,0.428571428571429,"innovation"
1,165,74,2,"innovation"
1,191,74,1.42857142857143,"innovation"
1,193,74,1.71428571428571,"innovation"
1,217,74,0.571428571428571,"innovation"
1,257,74,1.28571428571429,"innovation"
1,275,74,1.28571428571429,"innovation"
1,277,74,1.57142857142857,"innovation"
1,71,75,1.14285714285714,"innovation"
1,137,75,1,"innovation"
1,160,75,0.142857142857143,"innovation"
1,234,75,1.42857142857143,"innovation"
1,256,75,1.42857142857143,"innovation"
1,18,76,1.71428571428571,"innovation"
1,39,76,0.571428571428571,"innovation"
1,65,76,0.285714285714286,"innovation"
1,76,76,0.714285714285714,"innovation"
1,110,76,1.14285714285714,"innovation"
1,167,76,0.285714285714286,"innovation"
1,246,76,0.571428571428571,"innovation"
1,258,76,1.42857142857143,"innovation"
1,37,77,0.428571428571429,"innovation"
1,54,77,0.285714285714286,"innovation"
1,55,77,0.571428571428571,"innovation"
1,70,77,0.142857142857143,"innovation"
1,79,77,0.714285714285714,"innovation"
1,80,77,1.42857142857143,"innovation"
1,84,77,1.14285714285714,"innovation"
1,94,77,1.28571428571429,"innovation"
1,210,77,0.857142857142857,"innovation"
1,259,77,1,"innovation"
1,88,78,0.714285714285714,"innovation"
1,123,78,0.857142857142857,"innovation"
1,156,78,1.28571428571429,"innovation"
1,158,78,1,"innovation"
1,174,78,1.57142857142857,"innovation"
1,216,78,0.285714285714286,"innovation"
1,255,78,1.42857142857143,"innovation"
1,274,78,0.285714285714286,"innovation"
1,26,79,0.285714285714286,"innovation"
1,54,79,0.285714285714286,"innovation"
1,79,79,0.857142857142857,"innovation"
1,116,79,0.714285714285714,"innovation"
1,156,79,0.285714285714286,"innovation"
1,181,79,0.857142857142857,"innovation"
1,293,79,0.142857142857143,"innovation"
1,9,80,1.14285714285714,"innovation"
1,38,80,0.857142857142857,"innovation"
1,57,80,0.714285714285714,"innovation"
1,83,80,0.571428571428571,"innovation"
1,84,80,0.571428571428571,"innovation"
1,86,80,1.57142857142857,"innovation"
1,102,80,1,"innovation"
1,138,80,1.14285714285714,"innovation"
1,151,80,0.571428571428571,"innovation"
1,165,80,1,"innovation"
1,210,80,0.714285714285714,"innovation"
1,257,80,0.857142857142857,"innovation"
1,283,80,0.142857142857143,"innovation"
1,288,80,0.142857142857143,"innovation"
1,29,81,1.14285714285714,"innovation"
1,36,81,0.142857142857143,"innovation"
1,37,81,1.14285714285714,"innovation"
1,93,81,0.285714285714286,"innovation"
1,199,81,0.714285714285714,"innovation"
1,248,81,1.14285714285714,"innovation"
1,287,81,0.571428571428571,"innovation"
1,59,82,1,"innovation"
1,81,82,0.142857142857143,"innovation"
1,93,82,1.42857142857143,"innovation"
1,120,82,0.285714285714286,"innovation"
1,175,82,1.42857142857143,"innovation"
1,205,82,1.71428571428571,"innovation"
1,209,82,1.14285714285714,"innovation"
1,293,82,0.428571428571429,"innovation"
1,8,83,1.14285714285714,"innovation"
1,16,83,0.142857142857143,"innovation"
1,84,83,1.14285714285714,"innovation"
1,86,83,1.14285714285714,"innovation"
1,159,83,1.28571428571429,"innovation"
1,165,83,0.428571428571429,"innovation"
1,207,83,1.42857142857143,"innovation"
1,217,83,1.57142857142857,"innovation"
1,257,83,1.14285714285714,"innovation"
1,283,83,0.714285714285714,"innovation"
1,9,84,0.857142857142857,"innovation"
1,12,84,0.142857142857143,"innovation"
1,19,84,0.285714285714286,"innovation"
1,42,84,0.714285714285714,"innovation"
1,84,84,1.42857142857143,"innovation"
1,144,84,1.42857142857143,"innovation"
1,165,84,0.571428571428571,"innovation"
1,207,84,1.57142857142857,"innovation"
1,288,84,0.428571428571429,"innovation"
1,5,85,0.714285714285714,"innovation"
1,33,85,1.71428571428571,"innovation"
1,85,85,1.85714285714286,"innovation"
1,220,85,1.57142857142857,"innovation"
1,43,86,2.14285714285714,"innovation"
1,67,86,0.571428571428571,"innovation"
1,77,86,1,"innovation"
1,115,86,0.571428571428571,"innovation"
1,143,86,1.28571428571429,"innovation"
1,202,86,1.57142857142857,"innovation"
1,210,86,1.71428571428571,"innovation"
1,263,86,0.714285714285714,"innovation"
1,275,86,1.71428571428571,"innovation"
1,39,87,1.85714285714286,"innovation"
1,102,87,1.42857142857143,"innovation"
1,152,87,0.142857142857143,"innovation"
1,155,87,0.428571428571429,"innovation"
1,195,87,1.42857142857143,"innovation"
1,43,88,0.857142857142857,"innovation"
1,68,88,1.57142857142857,"innovation"
1,79,88,0.857142857142857,"innovation"
1,84,88,1.42857142857143,"innovation"
1,148,88,2.14285714285714,"innovation"
1,207,88,0.714285714285714,"innovation"
1,229,88,0.285714285714286,"innovation"
1,284,88,0.428571428571429,"innovation"
1,30,89,0.142857142857143,"innovation"
1,53,89,0.428571428571429,"innovation"
1,82,89,1.28571428571429,"innovation"
1,116,89,0.571428571428571,"innovation"
1,148,89,1.28571428571429,"innovation"
1,166,89,0.285714285714286,"innovation"
1,179,89,1,"innovation"
1,286,89,0.571428571428571,"innovation"
1,287,89,0.571428571428571,"innovation"
1,90,90,0.428571428571429,"innovation"
1,204,90,1.14285714285714,"innovation"
1,254,90,0.142857142857143,"innovation"
1,269,90,1.71428571428571,"innovation"
1,91,91,2,"innovation"
1,127,91,1.28571428571429,"innovation"
1,133,91,0.571428571428571,"innovation"
1,134,91,0.714285714285714,"innovation"
1,170,91,0.142857142857143,"innovation"
1,221,91,0.142857142857143,"innovation"
1,289,91,0.285714285714286,"innovation"
1,4,92,1.42857142857143,"innovation"
1,30,92,1.85714285714286,"innovation"
1,63,92,0.857142857142857,"innovation"
1,80,92,1.14285714285714,"innovation"
1,114,92,2,"innovation"
1,135,92,0.857142857142857,"innovation"
1,142,92,0.571428571428571,"innovation"
1,187,92,0.857142857142857,"innovation"
1,266,92,1.14285714285714,"innovation"
1,281,92,0.142857142857143,"innovation"
1,300,92,1.42857142857143,"innovation"
1,59,93,1.71428571428571,"innovation"
1,66,93,1.28571428571429,"innovation"
1,180,93,1.28571428571429,"innovation"
1,230,93,0.571428571428571,"innovation"
1,264,93,1.71428571428571,"innovation"
1,271,93,1.42857142857143,"innovation"
1,42,94,2,"innovation"
1,43,94,1.57142857142857,"innovation"
1,50,94,0.714285714285714,"innovation"
1,56,94,0.857142857142857,"innovation"
1,79,94,1.14285714285714,"innovation"
1,94,94,1.57142857142857,"innovation"
1,108,94,0.571428571428571,"innovation"
1,117,94,1.42857142857143,"innovation"
1,193,94,0.285714285714286,"innovation"
1,259,94,0.857142857142857,"innovation"
1,263,94,2.14285714285714,"innovation"
1,294,94,0.428571428571429,"innovation"
1,3,95,0.857142857142857,"innovation"
1,19,95,0.857142857142857,"innovation"
1,82,95,0.142857142857143,"innovation"
